package,package_rank,before_file_path,after_file_path,function,kind,bugfix_commit,bugfix_message,bugfix_commit_date,bugfix_before_complexity,bugfix_after_complexity,bugfix_complexity_delta,bugfix_complexity_category
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cpruneL.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cpruneL.c,"cpruneL( const int jcol , const int * perm_r , const int pivrow , const int nseg , const int * segrep , const int * repfnz , int_t * xprune , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,15.0,15.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/creadMM.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/creadMM.c,"creadMM( FILE * fp , int * m , int * n , int_t * nonz , singlecomplex ** nzval , int_t ** rowind , int_t ** colptr)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,36.0,37.0,1.0,Increase
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/creadMM.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/creadMM.c,"creadrhs( int m , singlecomplex * b)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,3.0,3.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/csnode_bmod.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/csnode_bmod.c,"csnode_bmod( const int jcol , const int jsupno , const int fsupc , singlecomplex * dense , singlecomplex * tempv , GlobalLU_t * Glu , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,10.0,10.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,"cPrintPerf( SuperMatrix * L , SuperMatrix * U , mem_usage_t * mem_usage , float rpg , float rcond , float * ferr , const float * berr , const char * equed , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,3.0,3.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,"print_singlecomplex_vec( const char * what , int n , const singlecomplex * vec)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,2.0,2.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,"cPrintPerf( SuperMatrix * L , SuperMatrix * U , mem_usage_t * mem_usage , float rpg , float rcond , float * ferr , float * berr , char * equed , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,3.0,3.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/cutil.c,"print_singlecomplex_vec( char * what , int n , singlecomplex * vec)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,2.0,2.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcolumn_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcolumn_dfs.c,"dcolumn_dfs( const int m , const int jcol , int * perm_r , int * nseg , int * lsub_col , int * segrep , int * repfnz , int_t * xprune , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,27.0,27.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcomplex.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcomplex.c,"z_div( doublecomplex * c , const doublecomplex * a , const doublecomplex * b)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,5.0,5.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcomplex.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcomplex.c,"z_div( doublecomplex * c , doublecomplex * a , doublecomplex * b)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,5.0,5.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcopy_to_ucol.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dcopy_to_ucol.c,"dcopy_to_ucol( int jcol , int nseg , int * segrep , int * repfnz , int * perm_r , double * dense , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,8.0,8.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgsisx.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgsisx.c,"dgsisx( superlu_options_t * options , SuperMatrix * A , int * perm_c , int * perm_r , int * etree , char * equed , double * R , double * C , SuperMatrix * L , SuperMatrix * U , * work , int_t lwork , SuperMatrix * B , SuperMatrix * X , double * recip_pivot_growth , double * rcond , GlobalLU_t * Glu , mem_usage_t * mem_usage , SuperLUStat_t * stat , int_t * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,99.0,99.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgsitrf.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgsitrf.c,"dgsitrf( superlu_options_t * options , SuperMatrix * A , int relax , int panel_size , int * etree , * work , int_t lwork , int * perm_c , int * perm_r , SuperMatrix * L , SuperMatrix * U , GlobalLU_t * Glu , SuperLUStat_t * stat , int_t * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,71.0,71.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgsrfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgsrfs.c,"dgsrfs( trans_t trans , SuperMatrix * A , SuperMatrix * L , SuperMatrix * U , int * perm_c , int * perm_r , char * equed , double * R , double * C , SuperMatrix * B , SuperMatrix * X , double * ferr , double * berr , SuperLUStat_t * stat , int * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,95.0,94.0,-1.0,Decrease
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgssvx.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgssvx.c,"dgssvx( superlu_options_t * options , SuperMatrix * A , int * perm_c , int * perm_r , int * etree , char * equed , double * R , double * C , SuperMatrix * L , SuperMatrix * U , * work , int_t lwork , SuperMatrix * B , SuperMatrix * X , double * recip_pivot_growth , double * rcond , double * ferr , double * berr , GlobalLU_t * Glu , mem_usage_t * mem_usage , SuperLUStat_t * stat , int_t * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,89.0,89.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrf.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrf.c,"dgstrf( superlu_options_t * options , SuperMatrix * A , int relax , int panel_size , int * etree , * work , int_t lwork , int * perm_c , int * perm_r , SuperMatrix * L , SuperMatrix * U , GlobalLU_t * Glu , SuperLUStat_t * stat , int_t * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,33.0,33.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,"dgstrs( trans_t trans , SuperMatrix * L , SuperMatrix * U , const int * perm_c , const int * perm_r , SuperMatrix * B , SuperLUStat_t * stat , int * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,58.0,58.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,"dprint_soln( int n , int nrhs , const double * soln)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,2.0,2.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,"dgstrs( trans_t trans , SuperMatrix * L , SuperMatrix * U , int * perm_c , int * perm_r , SuperMatrix * B , SuperLUStat_t * stat , int * info)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,58.0,58.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dgstrs.c,"dprint_soln( int n , int nrhs , double * soln)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,2.0,2.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dlacon2.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dlacon2.c,"dlacon2_( int * n , double * v , double * x , int * isgn , double * est , int * kase , int isave [ 3 ])",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,27.0,27.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpanel_bmod.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpanel_bmod.c,"dpanel_bmod( const int m , const int w , const int jcol , const int nseg , double * dense , double * tempv , int * segrep , int * repfnz , GlobalLU_t * Glu , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,44.0,46.0,2.0,Increase
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpanel_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpanel_dfs.c,"dpanel_dfs( const int m , const int w , const int jcol , SuperMatrix * A , int * perm_r , int * nseg , double * dense , int * panel_lsub , int * segrep , int * repfnz , int_t * xprune , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,24.0,24.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpivotL.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpivotL.c,"dpivotL( const int jcol , const double u , int * usepr , int * perm_r , int * iperm_r , int * iperm_c , int * pivrow , GlobalLU_t * Glu , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,25.0,25.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpruneL.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dpruneL.c,"dpruneL( const int jcol , const int * perm_r , const int pivrow , const int nseg , const int * segrep , const int * repfnz , int_t * xprune , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,15.0,15.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dreadMM.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dreadMM.c,"dreadMM( FILE * fp , int * m , int * n , int_t * nonz , double ** nzval , int_t ** rowind , int_t ** colptr)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,36.0,37.0,1.0,Increase
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dreadMM.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dreadMM.c,"dreadrhs( int m , double * b)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,3.0,3.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dsnode_bmod.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dsnode_bmod.c,"dsnode_bmod( const int jcol , const int jsupno , const int fsupc , double * dense , double * tempv , GlobalLU_t * Glu , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,10.0,10.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,"dPrintPerf( SuperMatrix * L , SuperMatrix * U , mem_usage_t * mem_usage , double rpg , double rcond , double * ferr , const double * berr , const char * equed , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,3.0,3.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,"print_double_vec( const char * what , int n , const double * vec)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,2.0,2.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,"dPrintPerf( SuperMatrix * L , SuperMatrix * U , mem_usage_t * mem_usage , double rpg , double rcond , double * ferr , double * berr , char * equed , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,3.0,3.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/dutil.c,"print_double_vec( char * what , int n , double * vec)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,2.0,2.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,"get_colamd( const int m , const int n , const int_t nnz , const int_t * colptr , const int_t * rowind , int * perm_c)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,7.0,7.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,"getata( const int m , const int n , const int_t nz , const int_t * colptr , const int_t * rowind , int_t * atanz , int_t ** ata_colptr , int_t ** ata_rowind)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,23.0,23.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,"at_plus_a( const int n , const int_t nz , const int_t * colptr , const int_t * rowind , int_t * bnz , int_t ** b_colptr , int_t ** b_rowind)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,25.0,25.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,"get_colamd( const int m , const int n , const int_t nnz , int_t * colptr , int_t * rowind , int * perm_c)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,7.0,7.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,"getata( const int m , const int n , const int_t nz , int_t * colptr , int_t * rowind , int_t * atanz , int_t ** ata_colptr , int_t ** ata_rowind)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,23.0,23.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/get_perm_c.c,"at_plus_a( const int n , const int_t nz , int_t * colptr , int_t * rowind , int_t * bnz , int_t ** b_colptr , int_t ** b_rowind)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,25.0,25.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/heap_relax_snode.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/heap_relax_snode.c,"heap_relax_snode( const int n , int * et , const int relax_columns , int * descendants , int * relax_end)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,23.0,23.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_ccolumn_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_ccolumn_dfs.c,"ilu_ccolumn_dfs( const int m , const int jcol , int * perm_r , int * nseg , int * lsub_col , int * segrep , int * repfnz , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,27.0,27.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_ccopy_to_ucol.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_ccopy_to_ucol.c,"ilu_ccopy_to_ucol( int jcol , int nseg , int * segrep , int * repfnz , int * perm_r , singlecomplex * dense , int drop_rule , milu_t milu , double drop_tol , int quota , singlecomplex * sum , int * nnzUj , GlobalLU_t * Glu , float * work)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,34.0,34.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_cdrop_row.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_cdrop_row.c,"ilu_cdrop_row( superlu_options_t * options , int first , int last , double drop_tol , int quota , int * nnzLj , double * fill_tol , GlobalLU_t * Glu , float swork [ ] , float swork2 [ ] , int lastc)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,56.0,56.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_cpanel_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_cpanel_dfs.c,"ilu_cpanel_dfs( const int m , const int w , const int jcol , SuperMatrix * A , int * perm_r , int * nseg , singlecomplex * dense , float * amax , int * panel_lsub , int * segrep , int * repfnz , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,25.0,25.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_cpivotL.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_cpivotL.c,"ilu_cpivotL( const int jcol , const double u , int * usepr , int * perm_r , int diagind , int * swap , int * iswap , int * marker , int * pivrow , double fill_tol , milu_t milu , singlecomplex drop_sum , GlobalLU_t * Glu , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,50.0,50.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dcolumn_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dcolumn_dfs.c,"ilu_dcolumn_dfs( const int m , const int jcol , int * perm_r , int * nseg , int * lsub_col , int * segrep , int * repfnz , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,27.0,27.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dcopy_to_ucol.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dcopy_to_ucol.c,"ilu_dcopy_to_ucol( int jcol , int nseg , int * segrep , int * repfnz , int * perm_r , double * dense , int drop_rule , milu_t milu , double drop_tol , int quota , double * sum , int * nnzUj , GlobalLU_t * Glu , double * work)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,32.0,32.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_ddrop_row.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_ddrop_row.c,"ilu_ddrop_row( superlu_options_t * options , int first , int last , double drop_tol , int quota , int * nnzLj , double * fill_tol , GlobalLU_t * Glu , double dwork [ ] , double dwork2 [ ] , int lastc)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,56.0,56.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dpanel_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dpanel_dfs.c,"ilu_dpanel_dfs( const int m , const int w , const int jcol , SuperMatrix * A , int * perm_r , int * nseg , double * dense , double * amax , int * panel_lsub , int * segrep , int * repfnz , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,25.0,25.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dpivotL.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_dpivotL.c,"ilu_dpivotL( const int jcol , const double u , int * usepr , int * perm_r , int diagind , int * swap , int * iswap , int * marker , int * pivrow , double fill_tol , milu_t milu , double drop_sum , GlobalLU_t * Glu , SuperLUStat_t * stat)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,50.0,50.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_heap_relax_snode.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_heap_relax_snode.c,"ilu_heap_relax_snode( const int n , int * et , const int relax_columns , int * descendants , int * relax_end , int * relax_fsupc)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,23.0,23.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_relax_snode.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_relax_snode.c,"ilu_relax_snode( const int n , const int * et , const int relax_columns , int * descendants , int * relax_end , int * relax_fsupc)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,9.0,9.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_relax_snode.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_relax_snode.c,"ilu_relax_snode( const int n , int * et , const int relax_columns , int * descendants , int * relax_end , int * relax_fsupc)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,9.0,9.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_scolumn_dfs.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_scolumn_dfs.c,"ilu_scolumn_dfs( const int m , const int jcol , int * perm_r , int * nseg , int * lsub_col , int * segrep , int * repfnz , int * marker , int * parent , int_t * xplore , GlobalLU_t * Glu)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,27.0,27.0,0.0,No change
scipy,6,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_scopy_to_ucol.c,scipy/sparse/linalg/_dsolve/SuperLU/SRC/ilu_scopy_to_ucol.c,"ilu_scopy_to_ucol( int jcol , int nseg , int * segrep , int * repfnz , int * perm_r , float * dense , int drop_rule , milu_t milu , double drop_tol , int quota , float * sum , int * nnzUj , GlobalLU_t * Glu , float * work)",function,0dd837915e38a19bac184ac35d72b5110f53dd31,"[...]; superlu_malloc_total, and various bug fixes (bounds checks,; [...]",2026-03-13T21:24:18+01:00,32.0,32.0,0.0,No change
